vx_JW,vy_JW,rad
-10701303.95882777,150359745.76729676,1.6418478570565243
-10890465.08664258,150342784.7503406,1.6431075900099428
-11079609.0314802,150325585.26051286,1.6443673798914282
-11268735.49306031,150308147.3088031,1.6456272267087766
-11457844.171088912,150290470.90657866,1.6468871304696902
-11646934.765258806,150272556.06558448,1.6481470911817773
-11836006.975250049,150254402.79794335,1.6494071088525528
-12025060.500730423,150236011.11615592,1.6506671834894378
-12214095.041355904,150217381.03310078,1.6519273150997589
-12403110.29677113,150198512.5620346,1.6531875036907488
-12592105.966609865,150179405.7165922,1.6544477492695469
-12781081.750495473,150160060.51078653,1.655708051843197
-12970037.348041382,150140476.95900896,1.6569684114186496
-13158972.458851553,150120655.07602918,1.6582288280027604
-13347886.782520954,150100594.87699538,1.6594893016022905
-13536780.01863602,150080296.37743425,1.6607498322239067
-13725651.866775133,150059759.59325117,1.6620104198741807
-13914502.026509084,150038984.54073018,1.6632710645595903
-14103330.197401546,150017971.23653415,1.6645317662865176
-14292136.079009548,149996719.6977048,1.66579252506125
-14480919.370883936,149975229.9416628,1.6670533408899801
-14669679.772569856,149953501.98620784,1.6683142137788052
-14858416.983607214,149931535.84951878,1.6695751437337274
-15047130.70353116,149909331.55015355,1.6708361307606538
-15235820.631872544,149886889.10704947,1.672097174865396
-15424486.468158403,149864208.5395231,1.6733582760536698
-15613127.911912426,149841289.86727044,1.674619434331096
-15801744.662655428,149818133.11036703,1.6758806497031997
-15990336.41990582,149794738.2892679,1.67714192217541
-16178902.88318009,149771105.42480773,1.6784032517530603
-16367443.751993265,149747234.53820094,1.6796646384413885
-16555958.725859396,149723125.65104175,1.680926082245536
-16744447.504292028,149698778.7853042,1.6821875831705486
-16932909.78680467,149674193.96334222,1.6834491412213757
-17121345.27291127,149649371.20788983,1.684710756402871
-17309753.6621267,149624310.54206106,1.6859724287197908
-17498134.653967224,149599011.98935008,1.6872341581767965
-17686487.94795097,149573475.57363132,1.688495944778452
-17874813.243598405,149547701.31915942,1.6897577885292248
-18063110.240432825,149521689.2505694,1.6910196894334861
-18251378.63798081,149495439.39287668,1.6922816474955105
-18439618.135772724,149468951.7714772,1.693543662719475
-18627828.433343165,149442226.4121474,1.6948057351094608
-18816009.230231464,149415263.3410444,1.6960678646694511
-19004160.22598216,149388062.58470592,1.6973300514033332
-19192281.120145462,149360624.17005047,1.698592295314896
-19380371.612277742,149332948.12437737,1.6998545964078324
-19568431.401942007,149305034.47536677,1.7011169546857372
-19756460.188708376,149276883.25107983,1.7023793701521082
-19944457.672154564,149248494.47995868,1.7036418428103457
-20132423.551866356,149219868.19082648,1.7049043726637523
-20320357.52743809,149191004.41288754,1.7061669597155333
-20508259.29847313,149161903.17572737,1.707429603968796
-20696128.564584356,149132564.5093127,1.7086923054265502
-20883965.02539463,149102988.44399154,1.7099550640917074
-21071768.38053729,149073175.01049334,1.7112178799670819
-21259538.32965662,149043124.2399289,1.7124807530553894
-21447274.572408337,149012836.16379052,1.7137436833592474
-21634976.80846007,148982310.81395206,1.7150066708811758
-21822644.737491842,148951548.22266895,1.7162697156235958
-22010278.059196547,148920548.42257825,1.7175328175888305
-22197876.473280437,148889311.44669878,1.7187959767791043
-22385439.679463606,148857837.3284311,1.7200591931965434
-22572967.377480462,148826126.10155755,1.7213224668431755
-22760459.267080218,148794177.80024242,1.7225857977209291
-22947915.04802737,148761992.45903185,1.7238491858316343
-23135334.42010219,148729570.11285397,1.7251126311770226
-23322717.083101198,148696910.79701895,1.7263761337587264
-23510062.736837648,148664014.54721904,1.7276396935782792
-23697371.081142012,148630881.39952862,1.7289033106371154
-23884641.81586247,148597511.39040425,1.73016698493657
-24071874.64086538,148563904.55668473,1.7314307164778793
-24259069.256035786,148530060.93559113,1.7326945052621798
-24446225.361277875,148495980.56472683,1.7339583512905092
-24633342.656515483,148461663.48207763,1.7352222545638054
-24820420.84169257,148427109.7260117,1.736486215082907
-25007459.61677371,148392319.33527973,1.7377502328485526
-25194458.681744568,148357292.3490149,1.7390143078613816
-25381417.736612406,148322028.80673298,1.7402784401219333
-25568336.481406543,148286528.74833232,1.7415426296306473
-25755214.616178866,148250792.21409392,1.7428068763878637
-25942051.841004297,148214819.2446815,1.7440711803938216
-26128847.85598129,148178609.88114148,1.7453355416486613
-26315602.361232318,148142164.16490313,1.7465999601524218
-26502315.05690436,148105482.13777846,1.747864435905043
-26688985.64316939,148068563.8419624,1.7491289689063638
-26875613.82022485,148031409.32003278,1.7503935591561228
-27062199.28829417,147994018.61495036,1.7516582066539585
-27248741.74762722,147956391.7700589,1.7529229113994083
-27435240.898500826,147918528.82908517,1.7541876733919097
-27621696.441219248,147880429.83613902,1.7554524926307993
-27808108.076114662,147842094.83571342,1.7567173691153128
-27994475.50354767,147803523.8726844,1.7579823028445851
-28180798.42390776,147764716.99231124,1.7592472938176504
-28367076.53761383,147725674.2402364,1.760512342033442
-28553309.545114655,147686395.6624856,1.761777447490792
-28739497.146889377,147646881.3054678,1.7630426101884313
-28925639.04344801,147607131.21597537,1.76430783012499
-29111734.93533191,147567145.44118392,1.7655731072989966
-29297784.523114298,147526924.0286525,1.7668384417088783
-29483787.507400714,147486467.0263235,1.768103833352961
-29669743.588829536,147445774.48252288,1.7693692822294693
-29855652.468072455,147404846.44595996,1.7706347883365263
-30041513.84583498,147363682.96572766,1.7719003516721528
-30227327.422856927,147322284.09130237,1.7731659722342688
-30413092.899912894,147280649.87254402,1.774431650020692
-30598809.977812782,147238780.35969624,1.7756973850291382
-30784478.35740227,147196675.6033862,1.776963177257222
-30970097.739563305,147154335.6546247,1.7782290267024554
-31155667.825214613,147111760.56480628,1.7794949333622483
-31341188.315312177,147068950.38570917,1.780760897233909
-31526658.910849735,147025905.16949528,1.782026918314643
-31712079.312859274,146982624.9687103,1.7832929966015543
-31897449.222411525,146939109.8362837,1.7845591320916436
-32082768.34061646,146895359.82552877,1.7858253247818103
-32268036.368623782,146851374.99014255,1.7870915746688505
-32453253.00762342,146807155.384206,1.788357881749458
-32638417.958846025,146762701.06218392,1.7896242460202243
-32823530.923563473,146718012.07892495,1.7908906674776377
-33008591.603089347,146673088.48966172,1.7921571461180843
-33193599.69877944,146627930.35001075,1.7934236819378468
-33378554.912032254,146582537.71597248,1.794690274933106
-33563456.94428948,146536910.64393133,1.7959569250999383
-33748305.49703653,146491049.19065574,1.7972236324343183
-33933100.271803,146444953.41329807,1.798490396932117
-34117840.97016316,146398623.36939478,1.7997572185891026
-34302527.29373649,146352059.11686632,1.8010240974009397
-34487158.94418815,146305260.71401718,1.8022910333631896
-34671735.62322948,146258228.21953592,1.8035580264713105
-34856257.03261851,146210961.6924952,1.8048250767206573
-35040722.874160424,146163461.19235173,1.8060921841064805
-35225132.84970812,146115726.77894634,1.8073593486239286
-35409486.66116263,146067758.51250395,1.8086265702680449
-35593784.0104737,146019556.45363367,1.8098938490337702
-35778024.59964021,145971120.66332868,1.8111611849159408
-35962208.13071075,145922451.20296633,1.8124285779092895
-36146334.30578405,145873548.13430816,1.813696028008445
-36330402.827009514,145824411.5194998,1.8149635352079327
-36514413.39658774,145775041.4210711,1.816231099502173
-36698365.716770954,145725437.9019361,1.8174987208854831
-36882259.48986359,145675601.02539304,1.8187663993520755
-37066094.418222725,145625530.85512426,1.8200341348960585
-37249870.20425862,145575227.4551964,1.8213019275114364
-37433586.5504352,145524690.89006028,1.822569777192109
-37617243.15927056,145473921.22455087,1.823837683931872
-37800839.73333748,145422918.52388746,1.825105647724416
-37984375.975263886,145371682.85367343,1.8263736685633278
-38167851.5877334,145320214.2798965,1.827641746442089
-38351266.27348582,145268512.8689285,1.828909881354077
-38534619.7353176,145216578.68752557,1.8301780732925643
-38717911.6760824,145164411.802828,1.8314463222507182
-38901141.79869155,145112012.28236037,1.832714628221602
-39084309.80611456,145059380.19403142,1.8339829911981735
-39267415.40137964,145006515.60613412,1.8352514111732858
-39450458.28757417,144953418.58734566,1.8365198881396867
-39633438.16784524,144900089.20672747,1.837788422090019
-39816354.74540012,144846527.53372517,1.8390570130168207
-39999207.7235068,144792733.63816857,1.840325660912524
-40181996.80549445,144738707.5902717,1.8415943657694562
-40364721.69475395,144684449.4606328,1.8428631275798395
-40547382.0947384,144629959.32023424,1.84413194633579
-40729977.70896361,144575237.24044263,1.8454008220293188
-40912508.2410086,144520283.29300871,1.8466697546523316
-41094973.394516125,144465097.55006742,1.8479387441966286
-41277372.87319315,144409680.08413786,1.8492077906539035
-41459706.38081139,144354030.96812326,1.8504768940157454
-41641973.62120779,144298150.27531096,1.851746054273637
-41824174.29828503,144242038.0793725,1.8530152714189556
-42006308.116012044,144185694.45436347,1.854284545442972
-42188374.77842452,144129119.47472358,1.855553876336852
-42370373.98962539,144072313.21527663,1.8568232640916542
-42552305.45378537,144015275.75123054,1.8580927086983325
-42734168.87514344,143958007.15817723,1.8593622101477336
-42915963.95800735,143900507.51209268,1.860631768430599
-43097690.40675414,143842776.88933694,1.8619013835375628
-43279347.92583064,143784815.36665404,1.863171055459154
-43460936.219753966,143726623.02117202,1.8644407841857948
-43642454.99311205,143668199.93040287,1.8657105697078007
-43823903.95056413,143609546.1722426,1.8669804120153812
-44005282.79684126,143550661.82497117,1.8682503110986393
-44186591.23674681,143491546.96725237,1.869520266947571
-44367828.97515701,143432201.678134,1.8707902795520663
-44548995.7170214,143372626.03704768,1.8720603489019079
-44730091.167363375,143312820.12380892,1.8733304749867723
-44911115.031280704,143252784.01861706,1.874600657796229
-45092067.013946004,143192517.80205524,1.875870897319741
-45272946.820607275,143132021.55509043,1.877141193546664
-45453754.15658839,143071295.35907334,1.8784115464662465
-45634488.72728962,143010339.29573843,1.8796819560676308
-45815150.238188125,142949153.44720387,1.8809524223398517
-45995738.39483849,142887737.89597157,1.882222945271837
-46176252.90287321,142826092.724927,1.8834935248524074
-46356693.4680032,142764218.0173394,1.8847641610702761
-46537059.79601832,142702113.8568615,1.8860348539140495
-46717351.59278788,142639780.32752967,1.8873056033722264
-46897568.56426113,142577217.51376382,1.8885764094331983
-47077710.416467816,142514425.50036737,1.889847272085249
-47257776.85551863,142451404.37252724,1.8911181913165558
-47437767.58760577,142388154.2158138,1.8923891671151873
-47617682.31900342,142324675.1161808,1.8936601994691051
-47797520.75606828,142260967.1599655,1.8949312883661635
-47977282.60524008,142197030.43388835,1.8962024337941084
-48156967.57304206,142132865.02505323,1.8974736357405786
-48336575.366081506,142068471.0209473,1.8987448941931049
-48516105.69105027,142003848.50944093,1.9000162091391102
-48695558.254725255,141938997.57878774,1.9012875805659095
-48874932.763968945,141873918.31762448,1.9025590084607105
-49054228.92572991,141808610.8149711,1.903830492810612
-49233446.447043315,141743075.16023055,1.9051020336026052
-49412585.035031445,141677311.44318894,1.9063736308235737
-49591644.39690421,141611319.75401536,1.9076452844602925
-49770624.23995964,141545100.18326187,1.9089169944994282
-49949524.27158444,141478652.82186347,1.9101887609275396
-50128344.19925444,141411977.76113805,1.9114605837310774
-50307083.73053518,141345075.09278637,1.9127324628963835
-50485742.573082365,141277944.90889195,1.9140043984096922
-50664320.434642404,141210587.30192113,1.9152763902571281
-50842817.02305292,141143002.3647229,1.9165484384247091
-51021232.04624327,141075190.190529,1.9178205428983435
-51199565.21223503,141007150.8729537,1.9190927036638308
-51377816.229142554,140938884.505994,1.920364920706863
-51555984.80517344,140870391.18402922,1.9216371940130224
-51734070.648629084,140801671.00182134,1.9229095235677833
-51912073.467905164,140732724.05451468,1.9241819093565116
-52089992.97149218,140663550.43763593,1.9254543513644633
-52267828.867975935,140594150.24709418,1.9267268495767864
-52445580.86603809,140524523.57918075,1.9279994039785202
-52623248.674456656,140454670.5305692,1.9292720145545947
-52800832.002106495,140384591.19831523,1.9305446812898313
-52978330.557959855,140314285.67985672,1.9318174041689415
-53155744.05108689,140243754.07301357,1.9330901831765295
-53333072.190656155,140172996.47598773,1.9343630182970888
-53510314.68593514,140102012.98736304,1.9356359095150049
-53687471.24629077,140030803.7061053,1.9369088568145532
-53864541.58118993,139959368.7315621,1.9381818601799008
-54041525.40019997,139887708.16346288,1.9394549195951052
-54218422.41298924,139815822.10191873,1.9407280350441145
-54395232.329327576,139743710.64742243,1.9420012065107677
-54571954.85908685,139671373.9008484,1.9432744339787944
-54748589.71224146,139598811.96345252,1.9445477174318146
-54925136.59886887,139526024.93687227,1.9458210568533394
-55101595.22915009,139453012.92312646,1.94709445222677
-55277965.31337022,139379776.0246153,1.9483679035353978
-55454246.561918974,139306314.34412023,1.9496414107624054
-55630438.68529117,139232627.984804,1.9509149738908655
-55806541.39408727,139158717.05021048,1.952188592903741
-55982554.39901387,139084581.64426464,1.9534622677838853
-56158477.41088424,139010221.87127247,1.9547359985140418
-56334310.14061884,138935637.835921,1.9560097850768448
-56510052.29924583,138860829.643278,1.957283627454818
-56685703.59790158,138785797.39879224,1.958557525630376
-56861263.74783121,138710541.20829314,1.9598314795858234
-57036732.46038908,138635061.17799082,1.9611054893033544
-57212109.44703932,138559357.41447607,1.9623795547650535
-57387394.41935636,138483430.02472016,1.963653675952896
-57562587.08902542,138407279.11607486,1.9649278528487462
-57737687.16784306,138330904.79627234,1.9662020854343587
-57912694.36771767,138254307.17342505,1.967476373691378
-58087608.40067,138177486.3560258,1.968750717601339
-58262428.97883368,138100442.45294744,1.9700251171456655
-58437155.81445575,138023175.57344303,1.971299572305672
-58611788.619897135,137945685.82714558,1.9725740830625624
-58786327.10763322,137867973.32406807,1.97384864939743
-58960770.99025432,137790038.17460334,1.975123271291259
-59135119.98046623,137711880.48952404,1.976397948724922
-59309373.791090734,137633500.3799825,1.9776726816791816
-59483532.13506612,137554897.95751068,1.9789474701346905
-59657594.7254477,137476073.3340201,1.9802223140719906
-59831561.27540833,137397026.62180173,1.9814972134715132
-60005431.498238936,137317757.93352592,1.98277216831358
-60179205.107349016,137238267.38224232,1.9840471785784008
-60352881.816267185,137158555.0813798,1.985322244246076
-60526461.338641666,137078621.14474636,1.9865973652965954
-60699943.38824083,136998465.68652904,1.987872541709837
-60873327.6789537,136918088.8212938,1.9891477734655698
-61046613.92479049,136837490.66398552,1.990423060543451
-61219801.83988309,136756671.32992786,1.9916984029230276
-61392891.13848564,136675630.93482313,1.9929738005837356
-61565881.534975,136594369.59475225,1.9942492535049008
-61738772.74385129,136512887.4261747,1.9955247616657374
-61911564.47973841,136431184.54592833,1.9968003250453497
-62084256.45738456,136349261.07122934,1.9980759436227302
-62256848.39166275,136267117.11967218,1.9993516173767611
-62429339.997571334,136184752.80922943,2.000627346286214
-62601730.990234524,136102168.2582517,2.001903130329749
-62774021.08490291,136019363.5854676,2.0031789694859157
-62946209.99695399,135936338.90998358,2.0044548637331525
-63118297.44189265,135853094.35128382,2.0057308130497864
-63290283.13535177,135769630.02923024,2.0070068174140343
-63462166.79309264,135685946.06406227,2.008282876804001
-63633948.13100554,135602042.57639682,2.0095589911976814
-63805626.86511028,135517919.6872282,2.010835160572958
-63977202.71155666,135433577.517928,2.0121113849076036
-64148675.38662504,135349016.1902449,2.0133876641792785
-64320044.60672683,135264235.82630476,2.0146639983655326
-64491310.08840506,135179236.54861033,2.0159403874438047
-64662471.548334815,135094018.48004127,2.0172168313914214
-64833528.70332384,135008581.74385396,2.018493330185599
-65004481.27031302,134922926.4636815,2.019769883803443
-65175328.96637689,134837052.76353344,2.021046492221946
-65346071.50872422,134750960.7677959,2.0223231554179906
-65516708.61469845,134664650.60123122,2.023599873368348
-65687240.00177826,134578122.38897806,2.0248766460496763
-65857665.38757809,134491376.25655118,2.0261534734385247
-66027984.489848666,134404412.32984132,2.02743035551133
-66198197.02647749,134317230.73511517,2.028707292244417
-66368302.715489395,134229831.59901518,2.029984283613999
-66538301.27504704,134142215.0485595,2.03126132959618
-66708192.42345146,134054381.21114187,2.032538430166949
-66877975.87914257,133966330.21453145,2.0338155853021864
-67047651.360699676,133878062.18687277,2.03509279497766
-67217218.58684203,133789577.25668555,2.0363700591690255
-67386677.27642931,133700875.5528647,2.0376473778518283
-67556027.14846218,133611957.20468006,2.038924751001501
-67725267.92208278,133522822.34177637,2.0402021785933657
-67894399.31657529,133433471.09417316,2.041479660602632
-68063421.05136639,133343903.5922646,2.042757197004398
-68232332.84602582,133254119.96681935,2.0440347877736507
-68401134.42026694,133164120.34898052,2.045312432885265
-68569825.49394716,133073904.87026548,2.046590132314004
-68738405.78706855,132983473.6625658,2.0478678860345187
-68906875.0197783,132892826.85814705,2.0491456940213504
-69075232.91236927,132801964.58964877,2.050423556248926
-69243479.18528052,132710886.99008425,2.0517014726915628
-69411613.55909781,132619594.19284047,2.0529794433234643
-69579635.75455415,132528086.33167799,2.0542574681187245
-69747545.49253027,132436363.54073076,2.0555355470513232
-69915342.49405521,132344425.95450602,2.056813680095131
-70083026.4803068,132252273.7078842,2.058091867223904
-70250597.17261219,132159906.93611877,2.0593701084112888
-70418054.29244836,132067325.7748361,2.0606484036308186
-70585397.56144267,131974530.36003533,2.061926752855915
-70752626.70137338,131881520.82808827,2.0632051560598885
-70919741.43417013,131788297.31573926,2.064483613215937
-71086741.48191452,131694859.96010499,2.065762124297147
-71253626.56684059,131601208.89867444,2.0670406892764923
-71420396.41133535,131507344.2693087,2.0683193081268354
-71587050.73793934,131413266.21024084,2.069597980820927
-71753589.26934709,131318974.86007577,2.070876707331405
-71920011.72840768,131224470.35779014,2.072155487630797
-72086317.83812529,131129752.84273218,2.0734343216915163
-72252507.32165964,131034822.45462152,2.0747132094858665
-72418579.90232658,130939679.33354916,2.075992150986038
-72584535.30359861,130844323.61997719,2.0772711461641093
-72750373.24910536,130748755.45473878,2.078550194992047
-72916093.46263416,130652974.97903794,2.0798292974417056
-73081695.66813052,130556982.33444946,2.0811084534848283
-73247179.58969869,130460777.66291869,2.082387663093045
-73412544.95160216,130364361.10676147,2.083666926237875
-73577791.47826418,130267732.80866393,2.0849462428907244
-73742918.8942683,130170892.91168238,2.0862256130228873
-73907926.92435889,130073841.55924314,2.087505036605547
-74072815.29344162,129976578.8951424,2.088784513609774
-74237583.72658406,129879105.0635461,2.0900640440065255
-74402231.94901612,129781420.20898977,2.0913436277666486
-74566759.68613064,129683524.47637832,2.0926232648608774
-74731166.66348387,129585418.01098599,2.0939029552598343
-74895452.60679603,129487100.95845613,2.0951826989340288
-75059617.24195175,129388573.46480109,2.096462495853859
-75223660.29500072,129289835.67640203,2.0977423459896114
-75387581.4921581,129190887.7400088,2.0990222493114588
-75551380.5598051,129091729.80273977,2.100302205789464
-75715057.22448947,128992362.01208167,2.1015822153935755
-75878611.21292605,128892784.51588945,2.1028622780936317
-76042042.25199729,128792997.46238615,2.1041423938593575
-76205350.06875376,128693001.00016266,2.1054225626603666
-76368534.39041467,128592795.27817765,2.10670278446616
-76531594.94436839,128492380.44575736,2.107983059246127
-76694531.45817299,128391756.65259546,2.1092633869695447
-76857343.65955676,128290924.0487529,2.1105437676055776
-77020031.2764187,128189882.78465775,2.111824201123279
-77182594.03682908,128088633.01110499,2.1131046874915893
-77345031.66902995,127987174.8792564,2.114385226679337
-77507343.90143564,127885508.54064038,2.1156658186552395
-77669530.46263333,127783634.14715181,2.1169464633879
-77831591.08138351,127681551.85105184,2.118227160845812
-77993525.48662056,127579261.80496775,2.119507910997355
-78155333.40745324,127476764.16189277,2.1207887138107973
-78317014.57316521,127374059.07518597,2.122069569254295
-78478568.71321556,127271146.698572,2.1233504772958924
-78639995.55723934,127168027.18614097,2.124631437903521
-78801294.83504805,127064700.69234832,2.125912451045001
-78962466.27663022,126961167.37201457,2.12719351668804
-79123509.61215188,126857427.38032521,2.128474634800234
-79284424.57195707,126753480.87283051,2.129755805349066
-79445210.88656841,126649328.00544532,2.131037028301908
-79605868.28668761,126544968.93444893,2.1323183036260196
-79766396.50319597,126440403.8164849,2.1335996312885483
-79926795.2671549,126335632.80856085,2.1348810112565295
-80087064.30980648,126230656.06804833,2.136162443496887
-80247203.36257392,126125473.7526826,2.1374439279764315
-80407212.15706214,126020086.02056248,2.1387254646618628
-80567090.42505826,125914493.03015018,2.1400070535197684
-80726837.89853212,125808694.94027106,2.1412886945166236
-80886454.30963682,125702691.91011356,2.1425703876187923
-81045939.39070919,125596484.09922887,2.1438521327925253
-81205292.87427041,125490071.66753092,2.1451339300039622
-81364514.49302642,125383454.77529606,2.1464157792191307
-81523603.97986852,125276633.58316293,2.1476976804039465
-81682561.06787382,125169608.25213228,2.148979633524213
-81841385.49030586,125062378.94356678,2.1502616385456212
-82000076.98061502,124954945.81919084,2.1515436954337526
-82158635.27243912,124847309.04109043,2.152825804154074
-82317060.0996039,124739468.77171282,2.154107964671941
-82475351.19612356,124631425.17386654,2.1553901769525985
-82633508.29620124,124523178.41072102,2.1566724409611786
-82791531.13422963,124414728.64580654,2.1579547566627015
-82949419.44479138,124306076.04301396,2.159237124022076
-83107172.96265969,124197220.76659456,2.160519543004098
-83264791.42279881,124088162.98115984,2.1618020135734533
-83422274.56036457,123978902.8516813,2.163084535694715
-83579622.11070488,123869440.54349034,2.164367109332344
-83736833.80936027,123759776.22227792,2.16564973445069
-83893909.39206436,123649910.05409452,2.166932411013991
-84050848.59474449,123539842.20534982,2.1682151389863726
-84207651.1535221,123429572.84281254,2.16949791833185
-84364316.80471335,123319102.1336103,2.1707807490143245
-84520845.2848296,123208430.24522933,2.1720636309975885
-84677236.33057794,123097557.34551436,2.1733465642453207
-84833489.67886168,122986483.60266833,2.174629548721088
-84989605.06678091,122875209.18525226,2.175912584388348
-85145582.23163302,122763734.26218504,2.1771956712104434
-85301420.91091317,122652059.00274315,2.178478809150608
-85457120.84231482,122540183.57656059,2.179761998171963
-85612681.76373033,122428108.15362854,2.181045238237518
-85768103.41325136,122315832.90429527,2.18232852931017
-85923385.52916944,122203357.99926583,2.1836118713527073
-86078527.84997654,122090683.60960194,2.1848952643278046
-86233530.11436549,121977809.90672173,2.1861787081980246
-86388392.06123056,121864737.06239949,2.18746220292582
-86543113.42966796,121751465.24876556,2.1887457484735324
-86697693.95897639,121637994.63830605,2.19002934480339
-86852133.38865748,121524325.40386266,2.191312991877511
-87006431.45841639,121410457.71863244,2.1925966896579023
-87160587.90816228,121296391.75616762,2.193880438106459
-87314602.47800885,121182127.69037533,2.1951642371849656
-87468474.90827484,121067665.69551747,2.1964480868550935
-87622204.93948455,120953005.9462104,2.1977319870784053
-87775792.31236836,120838148.61742483,2.1990159378163505
-87929236.76786326,120723093.88448553,2.200299939030268
-88082538.04711334,120607841.92307112,2.2015839906813857
-88235695.89147033,120492392.90921387,2.20286809273082
-88388710.04249409,120376747.01929948,2.2041522451395767
-88541580.24195315,120260904.43006684,2.20543644786855
-88694306.23182523,120144865.31860784,2.206720700878523
-88846887.75429775,120028629.86236712,2.2080050041301678
-88999324.55176829,119912198.23914187,2.2092893575840455
-89151616.3668452,119795570.62708157,2.2105737612006067
-89303762.94234808,119678747.20468783,2.21185821494019
-89455764.02130824,119561728.1508141,2.213142718763024
-89607619.3469693,119444513.64466548,2.214427272629226
-89759328.66278766,119327103.86579849,2.215711876498802
-89910891.71243298,119209498.99412082,2.2169965303316483
-90062308.23978879,119091699.20989113,2.2182812340875495
-90213577.98895292,118973704.6937188,2.219565987726179
-90364700.70423806,118855515.62656374,2.2208507912071003
-90515676.13017224,118737132.1897361,2.2221356444897657
-90666504.01149938,118618554.56489606,2.2234205475335176
-90817184.09317976,118499782.93405363,2.2247055002975866
-90967716.1203906,118380817.47956838,2.225990502741093
-91118099.83852649,118261658.38414921,2.227275554823047
-91268334.99319999,118142305.83085415,2.2285606565023484
-91418421.33024207,118022760.00309005,2.2298458077377847
-91568358.59570266,117903021.08461244,2.231131008488035
-91718146.53585117,117783089.25952521,2.232416258711668
-91867784.89717697,117662964.71228042,2.233701558367139
-92017273.42638992,117542647.62767804,2.2349869074127966
-92166611.87042092,117422138.1908657,2.236272305806877
-92315799.97642235,117301436.58733849,2.2375577535075064
-92464837.49176864,117180543.00293869,2.2388432504727014
-92613724.16405675,117059457.6238555,2.2401287966603673
-92762459.74110669,116938180.63662487,2.2414143920283
-92911043.97096205,116816712.22812918,2.2427000365341843
-93059476.60189047,116695052.58559705,2.243985730135596
-93207757.38238421,116573201.89660306,2.2452714727900007
-93355886.06116061,116451160.34906751,2.2465572644547525
-93503862.38716261,116328928.1312562,2.2478431050870977
-93651686.1095593,116206505.43178011,2.249128994644171
-93799356.97774637,116083892.43959528,2.2504149330829972
-93946874.74134666,115961089.34400241,2.2517009203604927
-94094239.15021066,115838096.33464672,2.2529869564334617
-94241449.95441705,115714913.60151762,2.2542730412586005
-94388506.90427314,115591541.33494854,2.2555591747924955
-94535409.75031543,115467979.7256166,2.2568453569916223
-94682158.24331012,115344228.9645424,2.258131587812348
-94828752.13425362,115220289.24308975,2.259417867210928
-94975191.17437302,115096160.75296542,2.260704195143511
-95121475.11512664,114971843.68621887,2.261990571566135
-95267603.70820454,114847338.23524202,2.263276996434727
-95413576.70552899,114722644.59276897,2.2645634697051062
-95559393.85925502,114597762.95187572,2.265849991332982
-95705054.9217709,114472693.50597996,2.2671365612739547
-95850559.64569867,114347436.44884077,2.268423179483514
-95995907.78389463,114221991.97455837,2.2697098459170424
-96141099.08944984,114096360.27757388,2.2709965605298112
-96286133.31569067,113970541.55266903,2.2722833232769837
-96431010.21617925,113844535.99496588,2.2735701341136134
-96575729.54471402,113718343.7999266,2.2748569929946454
-96720291.05533022,113591965.16335316,2.276143899874915
-96864694.50230038,113465400.2813871,2.2774308547091486
-97008939.64013487,113338649.35050924,2.2787178574519644
-97153026.22358236,113211712.56753942,2.280004908057871
-97296954.00763035,113084590.12963621,2.2812920064812685
-97440722.74750568,112957282.23429668,2.2825791526764476
-97584332.19867502,112829789.0793561,2.2838663465975912
-97727782.11684538,112702110.86298767,2.285153588198773
-97871072.25796461,112574247.78370224,2.2864408774339577
-98014202.37822193,112446200.04034808,2.2877282142570023
-98157172.23404838,112317967.83211055,2.289015598621654
-98299981.5821174,112189551.35851185,2.290303030481553
-98442630.17934525,112060950.81941074,2.29159050979023
-98585117.7828916,111932166.41500227,2.2928780365011074
-98727444.15015996,111803198.3458175,2.2941656105674997
-98869609.03879821,111674046.81272323,2.295453231942613
-99011612.20669915,111544712.01692168,2.296740900579545
-99153453.41200091,111415194.15995026,2.298028616431285
-99295132.41308752,111285493.44368124,2.299316379450715
-99436648.96858938,111155610.07032155,2.300604189590609
-99578002.8373838,111025544.24241237,2.3018920468036312
-99719193.77859548,110895296.162829,2.3031799510423396
-99860221.55159695,110764866.03478041,2.3044679022591845
-100001085.91600922,110634254.06180911,2.305755900406507
-100141786.63170211,110503460.44779073,2.3070439454365417
-100282323.45879488,110372485.39693384,2.3083320373014145
-100422696.15765665,110241329.1137796,2.3096201759531443
-100562904.48890698,110109991.80320151,2.310908361343642
-100702948.21341626,109978473.67040506,2.3121965934247113
-100842827.09230633,109846774.9209275,2.3134848721480483
-100982540.88695088,109714895.76063752,2.3147731974652417
-101122089.358976,109582836.39573497,2.3160615693277733
-101261472.2702607,109450597.03275056,2.3173499876870163
-101400689.38293734,109318177.87854557,2.318638452494238
-101539740.45939218,109185579.14031152,2.3199269637005977
-101678625.26226585,109052801.02556998,2.3212155212571486
-101817343.55445388,108919843.7421721,2.3225041251148357
-101955895.09910719,108786707.49829853,2.3237927752244976
-102094279.65963255,108653392.50245889,2.3250814715368655
-102232496.99969313,108519898.96349165,2.3263702140025653
-102370546.88320895,108386227.09056376,2.3276590025721133
-102508429.0743574,108252377.09317034,2.3289478371959227
-102646143.33757375,108118349.1811344,2.330236717824296
-102783689.43755162,107984143.56460653,2.331525644407433
-102921067.13924347,107849760.45406461,2.332814616895424
-103058276.20786114,107715200.06031346,2.3341036352382547
-103195316.4088763,107580462.59448461,2.335392699385803
